OrderID,OrderDate,Region,City,Category,SubCategory,CustomerID,CustomerAge,Gender,Quantity,UnitPrice,Discount,Revenue,Profit,PaymentMode
1165,7/13/2023,East,Delhi,Electronics,TV,CUST1786,21,Female,3,425,0.15,1083.75,413.56,Card
1166,4/2/2023,West,Hyderabad,Clothing,Shirt,CUST1797,24,Female,2,1449,0.24,2202.48,241.84,UPI
1167,1/18/2023,East,Kolkata,Grocery,Oil,CUST1009,45,Female,1,3908,0.17,3243.64,808.2,Cash
1168,2/21/2023,South,Delhi,Clothing,Jacket,CUST1706,35,Female,3,580,0.1,1566,399.15,Cash
1169,4/3/2023,West,Mumbai,Clothing,Jacket,CUST1931,54,Male,1,898,0.11,799.22,307,Net Banking
1170,12/8/2023,North,Bangalore,Grocery,Milk,CUST1900,21,Female,2,697,0.18,1143.08,318.91,Card
1171,3/30/2023,East,Kolkata,Grocery,Oil,CUST1665,56,Female,4,1129,0.21,3567.64,827.57,Cash
1172,5/29/2023,East,Chennai,Grocery,Snacks,CUST1045,33,Male,4,2308,0.02,9047.36,1227.03,Cash
1173,10/2/2023,East,Chennai,Electronics,TV,CUST1352,19,Female,4,4608,0.11,16404.48,3761.93,UPI
1174,4/1/2023,West,Kolkata,Electronics,Mobile,CUST1140,50,Female,4,3373,0.2,10793.6,2988.84,Cash
1175,11/30/2023,East,Delhi,Clothing,Jacket,CUST1151,20,Female,5,4925,0.07,22901.25,6712.93,UPI
1176,7/10/2023,West,Delhi,Furniture,Chair,CUST1461,29,Male,3,3490,0.14,9004.2,2547.31,Card
1177,12/7/2023,West,Hyderabad,Clothing,Jeans,CUST1056,40,Female,4,4672,0.27,13642.24,3630.11,UPI
1178,7/21/2023,North,Kolkata,Furniture,Chair,CUST1329,23,Female,4,4643,0.24,14114.72,3430.08,Net Banking
1179,6/4/2023,West,Hyderabad,Electronics,Laptop,CUST1185,54,Male,4,4411,0.23,13585.88,4638.11,Card
1180,6/2/2023,West,Delhi,Clothing,Jacket,CUST1124,32,Female,1,2537,0.16,2131.08,428.7,Net Banking
1181,9/10/2023,South,Chennai,Grocery,Oil,CUST1965,52,Female,2,4139,0.22,6456.84,2363.4,Net Banking
1182,7/23/2023,North,Delhi,Grocery,Milk,CUST1933,28,Female,2,3364,0.25,5046,1758.51,Net Banking
1183,10/19/2023,North,Bangalore,Clothing,Jacket,CUST1563,48,Male,4,3341,0.22,10423.92,2799.52,UPI
1184,7/20/2023,South,Kolkata,Grocery,Milk,CUST1127,48,Male,1,3317,0.28,2388.24,905.64,Cash
1185,9/28/2023,West,Delhi,Clothing,Shirt,CUST1770,48,Female,5,4172,0.12,18356.8,3610.7,Net Banking
1186,4/26/2023,South,Chennai,Electronics,Headphones,CUST1603,27,Male,3,1179,0.08,3254.04,900.78,Card
1187,3/23/2023,South,Chennai,Electronics,Mobile,CUST1371,58,Male,1,1685,0.13,1465.95,499.3,UPI
1188,10/25/2023,North,Delhi,Electronics,Laptop,CUST1132,28,Male,2,1166,0.08,2145.44,651.85,Net Banking
1189,8/1/2023,East,Delhi,Furniture,Bed,CUST1147,40,Female,1,4485,0.11,3991.65,628.66,Net Banking
1190,3/23/2023,North,Kolkata,Clothing,Jeans,CUST1640,47,Female,5,4283,0.02,20986.7,2522.77,Cash
1191,1/24/2023,North,Mumbai,Clothing,Jacket,CUST1955,48,Female,1,3963,0.24,3011.88,982.16,UPI
1192,1/26/2023,East,Delhi,Furniture,Chair,CUST1705,33,Male,5,1331,0.19,5390.55,1746.75,UPI
1193,1/29/2023,West,Kolkata,Grocery,Oil,CUST1164,34,Male,1,3668,0.23,2824.36,1114.79,Net Banking
1194,5/18/2023,West,Bangalore,Furniture,Sofa,CUST1186,59,Male,2,2047,0.2,3275.2,1105.91,UPI
1195,1/26/2023,North,Delhi,Electronics,Mobile,CUST1370,18,Male,4,4033,0.09,14680.12,3748.02,Cash
1196,8/19/2023,South,Bangalore,Electronics,Laptop,CUST1966,44,Male,5,205,0.09,932.75,213.26,UPI
1197,12/6/2023,East,Bangalore,Electronics,TV,CUST1564,36,Female,1,4997,0.26,3697.78,593.33,Card
1198,4/15/2023,South,Kolkata,Clothing,Jacket,CUST1149,35,Male,4,2015,0.27,5883.8,2179.57,Net Banking
1199,7/30/2023,East,Bangalore,Clothing,Shirt,CUST1047,24,Female,4,973,0.26,2880.08,793.37,Net Banking
1200,7/30/2023,East,Delhi,Furniture,Bed,CUST1164,34,Female,5,883,0.23,3399.55,1282.79,Card
